5.682381426148508297e+01,4.186433491774240792e+03,4.553590393652958483e+03,8.030780100270513685e+03,5.282754276080087038e+03,5.814513093623213535e+02,2.528429306522480857e+01,8.124969161618196267e+01,1.987790021104601692e+02,1.560899025877279882e+03,1.172615496777368520e+02,-3.340150467097043929e+02,2.247399251629480261e+02,1.172162705308164163e+02,3.468922573609470419e+02,6.768507634958191375e+02,1.806754767145735286e+03,3.912606169065205904e+04
1.143585831780278994e+02,4.558121479697523682e+03,7.258051629735267852e+03,4.116420191085250735e+03,2.273166978920822203e+03,3.907652357052057823e+02,1.923516523214286167e+01,5.567954259679368988e+03,4.212724878264223207e+02,1.273515676132628869e+03,1.228488665654420515e+02,1.925850575915343370e+02,1.753722796303806035e+02,1.065973751114663770e+02,2.057728055676586337e+03,9.133692237831362490e+02,2.647755985613607209e+03,2.532717005708270517e+04
1.107978542563202353e+02,3.946118137886730437e+03,1.159323238832784227e+04,5.235992669249536448e+03,3.443070113699365265e+03,4.149926130128753812e+02,2.237089922023896804e+01,4.519255945369029632e+02,1.204825276180088167e+03,1.481521848759470686e+03,1.289912253363318655e+02,9.696473107177314432e+01,1.938039519688896348e+02,1.089028456908792180e+02,8.704920051023163978e+02,9.312602685549189800e+02,1.259808485064244906e+03,1.359867427436405160e+04
8.532323596756916118e+01,4.244534928105863401e+03,1.195659791054538800e+04,4.559392020740836415e+03,2.625601054465307243e+03,3.524349618651603464e+02,2.368488430223430186e+01,2.181868678537803135e+02,5.517073656110218280e+02,1.360102694173384407e+03,1.583336911380577305e+02,-6.993081203135739088e+01,2.652637015985385460e+02,1.384602828052111363e+02,1.126015205355979015e+04,7.927753831445248807e+02,7.923198702570323348e+02,2.939979959473292183e+03
2.361122508366521799e+01,3.839734006639090694e+03,6.412318928514752770e+03,3.174798524680035825e+03,3.739571047053049369e+03,3.498357585974730455e+02,2.273868449716611906e+01,1.550174546630123587e+02,5.166342829596265801e+03,1.202749240338516529e+03,1.032963837962116571e+02,1.241535894426395998e+02,2.035214947582059892e+02,1.167317803457673904e+02,1.743163382197678402e+03,9.420826799958560969e+02,4.489696503014758491e+03,2.626717048044027615e+04
1.238871354284128188e+02,4.146825805283704540e+03,1.149613981041993793e+04,6.278834070866781076e+03,7.303019514523838552e+03,3.832169383470224489e+02,2.179403733349194638e+01,3.331367874082689013e+02,1.112527739553956053e+03,1.672750003558557637e+03,1.075529562435614821e+02,1.996533536077822646e+01,1.921940156738542953e+02,1.087115627214411546e+02,3.809547525103962471e+02,8.894825574134582666e+02,2.548747999681945657e+02,8.436762609008037543e+02
1.513000995131351090e+02,4.291840065280873205e+03,1.160115695544920527e+04,6.654623071529451408e+03,4.570001958667379768e+03,3.984410238133725102e+02,2.251986787621343211e+01,4.103569888690724838e+03,3.198556278084197402e+01,1.398858494276707461e+03,8.921778941334801516e+01,-4.247310922785959519e+01,2.274205253261988560e+02,1.252697611341529722e+02,2.046366054285736027e+02,8.928319605037645488e+02,1.510249929658763449e+03,1.253481615921237426e+04
2.620543223157474131e+02,4.586089265839529617e+03,1.123861878297467774e+04,7.833322458531026314e+03,7.764400757713304301e+03,3.999897151792164323e+02,1.897032484205166014e+01,6.364974067266203747e+03,-7.948008934887229771e+01,1.269699717343642078e+03,1.717938983399025119e+02,-6.906822316068132750e+01,2.186963773931498736e+02,1.244537697600949997e+02,-7.656493783650785190e+02,9.536743906240104707e+02,4.709176018497096265e+02,3.006462537127790711e+03
9.222442618939233228e+01,4.353712295659480333e+03,5.867536840522945567e+03,7.890924383815801775e+03,5.828199690562580145e+03,2.763925397190923263e+02,2.461819592797155565e+01,3.173317466535161202e+03,-6.165425689616345153e+02,1.446021888775347861e+03,1.184946681634354206e+02,-3.461540159735284305e+02,2.926097131856337796e+02,1.499894988372456908e+02,-7.256145624694108847e+02,6.783779896740343247e+02,3.923843268649576203e+03,3.098763373223873714e+04
1.086525717878802766e+02,3.942161492243733846e+03,1.448072796748849214e+04,8.296298609666459015e+03,7.512520564586766341e+03,3.553357335552581162e+02,1.996943680824978884e+01,2.431600913743218371e+02,5.461056701690081354e+02,1.295690412498120622e+03,9.713871990563296777e+01,-4.484959555777550122e+01,2.308007511317956642e+02,1.300674980524434261e+02,1.684690985454190377e+04,8.217470933834274547e+02,3.798413587198726873e+02,1.816559500444691366e+03
