2.097618541124380442e+01,8.856651119475827727e+01,8.794096011963220008e+02,3.502200411189651277e+02,7.212457153562127132e+02,1.005486826572951031e+02,1.715706792299695138e+00,4.707502935260272352e+02,3.392210135062844074e+02,2.281009813861808198e+02,6.738450195627038397e+00,3.340150703009021527e+02,1.126007450628904394e+01,7.783729018117867327e+00,2.409107649196051170e+03,3.414923737784567948e+01,4.612452268056101730e+02,2.804938514383538859e+03
5.614165551025678269e-01,1.871214803337643389e+02,7.110516685530346876e+02,1.854201714906930647e+02,5.641669305361315310e+02,5.765235556943196116e+00,1.235165204903232450e+00,4.899543810987770485e+02,4.122725120020575105e+02,1.345156588241770805e+02,3.584886721404124899e+01,1.925850340003365773e+02,6.627720779674319829e+00,2.402624870487926501e+00,2.051728195874473386e+03,1.736922515471633233e+01,3.617559847494899259e+02,8.121701153161411639e+02
4.572785365933997070e+01,9.388187661327310707e+01,4.002324777954108868e+02,2.819926564969964602e+02,3.320701440218722382e+02,5.992614157730656643e+00,3.708992315715775590e-01,2.860743988823306836e+02,1.074825298758330746e+03,9.452184831548333932e+01,1.000877396263297214e+01,9.696470748057538458e+01,5.803951939500478829e+00,3.902845783187061102e+00,8.684922918309339366e+02,2.326026491885136238e+01,3.488085213227172972e+02,1.848674273976053883e+03
8.476764080970099258e+00,1.846506984885218117e+01,1.274020284555863327e+02,1.096079537997120497e+02,1.503989345334725840e+02,1.434962134605768824e+00,3.151157382277602892e-01,6.581312357562660509e+01,7.929262451778447485e+01,6.789730557983830295e+01,3.766631094640180777e+01,6.993083562255515062e+01,7.362961673698009690e-01,5.397167429018452367e-01,9.751521232461582258e+02,5.224616202928473285e+00,2.768012501385601354e+01,6.880200496686265978e+02
1.398772502626698611e+00,9.073399029214670009e+01,1.863189529367446085e+02,1.657983830221614880e+02,2.065710072537754058e+02,9.835758555442566831e+00,7.386845084987285759e-01,1.540174567860353818e+02,3.826572634223657587e+02,1.357492480955318115e+02,2.296383526806067721e+00,1.241535658514418401e+02,1.952149447503964552e+01,9.731780348796405633e+00,1.741163668926295941e+03,1.008268147715602936e+01,3.563034024321941615e+02,4.611707370798649208e+02
6.393286518378914707e+01,4.217419603940561501e+01,3.831399132435817592e+02,2.948340638886829765e+02,1.690195390304324974e+02,1.021693755220093180e+01,7.940373470282935386e-01,5.198632218908448976e+02,1.006527704330701454e+03,1.327500035472612581e+02,6.244704465535721738e+01,1.996531176958046672e+01,2.805984330983250175e+00,2.884372605131488854e-01,3.779545215882299090e+02,2.248255953735645107e+01,4.687482216959460857e+01,1.053242103247739578e+02
3.116009927339329977e+01,6.484006179512289236e+01,2.115693323882987897e+01,3.896230742314810414e+02,4.290019560886294130e+02,3.558974294119082060e+00,5.198678875460416293e-01,4.504300228672454978e+02,1.798560845049678392e+01,9.858497264500101664e+00,5.378221118655432065e+01,4.247313281905735494e+01,7.420524641853120329e+00,4.269761346594307838e+00,9.803636336954268700e+02,5.831961847914726604e+00,1.347500891654547104e+02,2.708161546185165207e+02
4.705432149744308390e+01,1.508925577022637299e+01,1.906188705012773426e+02,5.532246689471685386e+01,1.974007339631580180e+02,9.897135356475246226e-01,2.967518739171026709e-02,2.969738913009678072e+02,8.648005108594634294e+01,1.930027478372767291e+01,4.879389818589359606e+01,6.906824675187908724e+01,3.696378181698605658e+00,4.537705686866502219e-01,7.706493618738759324e+02,5.325607812399766772e+00,1.110823183716711355e+02,1.071537442077808009e+03
2.212442600921454527e+01,3.328770417496252776e+01,8.034630786039524537e+02,4.660755437708576210e+02,5.408003905905743522e+02,1.760745970817964690e+01,1.381804116897985324e+00,4.013174537998434062e+02,7.685425879190972864e+02,2.439781072433368081e+02,2.050533113552941700e+01,3.461540395647261903e+02,1.239028747629498639e+01,7.010500471421607926e+00,3.835614609846717030e+03,3.562200866837667945e+01,2.191567532365415900e+02,2.509367177080068359e+03
1.619257194711849479e+01,5.838497529357482563e+00,1.187279305809406651e+02,2.122985398404853186e+02,3.215205056122777023e+02,6.335733435740621644e+00,3.056322339731920579e-02,1.218399094547153254e+02,5.858943326668470490e+02,4.869041332004780998e+01,3.186127977626458119e+01,4.484961914897326096e+01,2.800750955004247089e+00,2.067497430931325653e+00,1.164909755740010951e+03,1.374709364610009743e+01,1.115862430328388655e+01,7.014406208999844239e+02
1.123122344319980925e+01,4.058516193601371924e+01,1.793811389728580252e+01,2.992764408579132578e+02,1.365800296854831686e+01,6.669872773017118561e+00,2.662040039704685057e-01,2.494249332585707180e+02,5.418006176763611847e+02,4.270670564885313070e+01,7.043204628900544151e+01,1.816089399758311629e+00,1.842430287871451355e+00,1.548868405557399797e+00,5.110034870609852078e+02,1.343627631510412357e+01,2.087327204496909872e+02,3.642254651134808228e+02
6.119268397859727315e+00,2.292569331806407718e+01,1.877906104442372452e+02,1.863656462155222471e+02,9.495101690456549477e+02,1.207171402511926317e+01,7.867494809959225677e-01,3.415552066741338422e+02,2.780681271470932643e+02,1.522621604240348461e+02,4.139379980786124236e+01,3.180436783925833879e+02,4.129600560021685851e+00,3.210965021720255663e+00,2.182927486408225377e+02,2.677559765858302399e+01,2.899587824232839921e+02,8.896939955498928612e+02
1.410531067291228169e+01,9.665191072323796107e+01,9.703846023950445669e+02,3.009070420616953925e+02,2.380900465260569945e+02,1.101069075029982969e+01,1.253985313112611522e+00,2.392681599264270744e+02,1.428983382257240919e+03,1.924693069031566210e+02,1.443577968116585453e+00,1.558421146198555789e+02,2.153996610700335168e+01,8.860291039971542659e+00,8.432325882753466431e+02,7.718263419325239738e-01,2.672647037261008336e+02,1.844876569577375449e+03
4.094112952771382652e+01,1.832787291326621926e+01,1.337863234763590299e+02,2.608932506092501171e+02,4.051293895244548366e+02,5.190762309505771555e+00,9.271069361731960612e-01,4.987659962346725706e+02,2.237810805619283201e+02,4.238240246546411072e+01,1.448004183768375697e+02,1.707898968337012775e+02,6.421145875526690361e-02,1.446305036506188912e+00,1.994930620674312195e+03,1.421040282180740633e+01,6.929944271629738068e+02,1.889952921831660205e+03
2.057777797666484787e+01,8.933066633931957767e+00,5.244744956822723907e+02,1.842398427528360116e+02,5.346143266290646352e+02,9.175542255811819814e+00,3.603667170151894084e-01,4.110159689423389864e+02,1.092613605303035911e+02,1.084299139324089083e+02,8.827965408433580308e+01,2.701436356590645573e+02,7.010242599296617527e+00,2.677606967402724081e+00,1.699322149042001001e+03,2.610746410646129334e+01,3.346031083173375009e+02,8.272029503354497137e+02
5.415606427801463951e+00,2.198167100556565856e+01,2.089100985240274895e+02,1.760896316299908904e+02,1.369900666338653537e+02,3.331953383712175309e+00,7.420540696647393020e-02,5.527620202880685838e+02,6.453150710573261222e+02,8.578831603176286080e+01,1.758936599704242667e+02,4.366983195922944105e+01,2.424379078692624034e+00,8.407336062164176838e-01,1.738948740908999753e+03,1.078618384579579015e+01,1.588581029586384830e+01,1.553274036512812017e+02
6.828609268198576387e+00,3.730359681321260723e+01,5.706684075745579321e+01,1.659272424407008657e+02,3.615627060680963041e+02,2.196793153458031611e+00,7.559076209010058278e-01,1.558654773796833979e+02,7.324588680989843397e+02,7.289068851960632855e+01,4.175633865659976607e+01,1.822595339749370851e+02,1.473163381724276633e+00,7.858040819741063387e-03,5.151768001081964030e+02,5.636580253191254997e+00,7.616571825189339506e+01,1.467941436840680581e+03
5.798968181948310985e+00,6.786945283987370203e+01,5.730812146379994374e+02,4.988565855084852956e+02,6.678176329835659999e+02,2.122163614501687334e+01,1.526862381667385193e+00,1.529005551051795919e+01,7.555391503291600657e+02,4.012923467340565367e+02,1.670669324947940027e+01,4.830284092937911282e+02,1.120893984447292269e+01,6.964877444024864417e+00,3.840063065247894883e+03,3.973692778015868043e+01,7.377941306807372257e+02,3.195641758440070589e+03
1.476313908264682340e+01,7.746104830551394116e+01,7.864558639118322390e+02,4.669716757089208841e+02,6.307023830522202843e+02,7.631062862920953194e+01,1.520460182280945816e+00,4.936725960694438982e+02,5.264759478346003334e+02,2.085524798968776850e+02,4.278534485254333219e+01,2.979095647140320580e+02,1.663585532711914539e+01,1.109695203163937549e+01,1.984566845171922978e+03,3.642243952648129834e+01,5.067937593495985311e+02,2.684302976650673372e+03
3.819019623268225416e+01,6.396420075543574058e-02,1.343086729854148871e+02,2.313296490908132910e+02,4.844878250697047406e+01,4.452898795776377483e+00,2.064757873999226945e+00,2.139790626492663250e+01,4.027957821768873146e+02,4.818465788008052186e+01,1.849469184856106097e+01,5.420240412884140824e+00,2.739593434043285924e-02,1.990599309291994246e+00,4.312628716509652804e+02,2.603741122642531991e+00,7.671756413141156372e+01,1.616889983834844315e+02
1.955899717738481058e+01,7.797935584090464545e+01,6.151737572147467290e+02,3.855500280671585642e+02,9.186969566357884105e+02,1.879345246572455608e+01,2.258752230043363340e+00,1.556064752711524761e+02,9.376873169912173580e+02,2.555510478319822596e+02,8.532204649070899904e+01,3.584359267194940912e+02,8.564014901783423284e+00,5.431977098056307796e+00,2.465022165353048877e+03,3.156232377642186293e+01,5.115919921157578756e+02,1.628732743203399878e+03
4.259993064830915444e+01,1.985869321606696758e+01,1.247183192638858600e+02,4.739349386032290568e+01,6.053167873638312813e+01,1.925053634199230146e+00,1.131912869956060774e+00,4.827230586536178407e+02,7.950124051676652925e+02,4.903172533046677017e+01,3.745596900458865264e+01,2.124275951813615393e+01,7.811081396870349636e-01,1.481642023636922545e+00,6.875396956820814012e+02,9.558395236026058228e+00,8.210942746874707154e+01,6.733629492151740124e+02
4.729794279341363961e+01,8.829534485140629840e+01,6.593946073225861255e+02,1.297693778583275162e+02,4.503807496737276779e+02,6.926222045005317796e+00,2.996436300113565210e-01,1.892437453461332098e+02,2.970397488943957569e+02,2.197347631395114149e+02,4.205554614273043512e+01,1.995167105087830350e+02,4.613054262904853431e+00,9.799224291148362909e-01,2.178589344491610063e+03,3.101560336244460814e+00,2.181840721631099314e+02,1.495138750354341028e+03
1.915505369654907497e+01,4.069618889303455944e+01,1.216462995891379251e+01,1.737282386553124525e+02,8.761027967108575467e+02,3.342321118129711977e+01,1.066396473558455682e+00,4.435397249978051377e+02,9.274632898930872216e+01,9.625244247872888081e+01,2.356531599011901790e-01,2.266969938061929497e+02,7.222292573043972652e+00,2.621366657203765271e+00,9.486279834415181540e+02,3.262240654045058363e+01,3.193623052066350283e+02,9.973456887519932934e+02
