6.233490346997943438e-02,2.419435987384140896e-01,4.180848801926199343e+00,3.137299872096017683e-01,1.969373006063255549e-01,6.053969170353660362e-02,6.236813376066320525e-02,1.986521537093084711e-01,1.734851016936197199e-01,2.730454893508986736e-01
2.119005719895161906e-03,1.257533695592947089e-03,3.034928517477615717e+00,1.698636870555758072e-01,1.044670107569324879e-01,2.806976221314761225e-02,1.304953937921733975e-01,3.878805285674761981e+05,5.525877601419989377e-02,1.748871335462732005e-02
2.396582684285190890e-02,1.142419146351579262e-01,6.425184866808109074e-02,1.819623936410460774e-01,6.203491704153971109e-02,9.190196395673373708e-02,6.266124282642086818e-02,1.232557608812275829e-01,1.379501780609809769e-01,7.786956455640632602e-02
6.140507684818558021e-02,1.423672103953530499e-01,1.041580942468584903e+00,3.306202266759412089e-01,1.566688859932477140e-01,3.913526973957099919e-01,6.113496474756446170e-02,2.187424239578071583e-01,1.509876325647314110e-01,2.310852829886800297e-01
2.996157615381087394e-02,1.498306074362541485e-01,1.855858676112887462e+00,1.458978642950621574e-01,6.665081266895596379e-02,7.015988323853969422e-02,3.034612853959196485e-02,1.498902558857421763e+07,3.611045944079115944e-01,2.505112722006218318e-02
2.317131813480851829e-02,1.117541145818825264e-02,1.050261687809191241e-01,7.530301612133709355e-02,9.091282130951052962e-03,1.245266656310402897e+00,2.132101449459295958e-02,2.470103670926477590e-01,1.149182020131889713e-02,6.960364743258193321e-02
1.112947642530497105e-01,1.258965934131899347e-02,8.980750979017003033e+00,4.018745476478175482e-01,1.007511360368954362e-01,1.835769507252515420e-01,4.944659540040353268e-02,2.052393805317821174e-01,1.849866576317041045e-01,3.542772179229990992e-01
7.409783453911435863e-03,2.463823710259251121e-02,1.469366008457084066e-02,2.670395643797852589e-03,3.261840779298207926e-01,3.142272268925537793e-01,3.169335254333259001e-03,5.209175206351381540e+07,2.370385570345075014e-03,9.244035722889369644e-02
8.293857885083383286e-03,1.243409861340471628e-01,1.509177001067494306e-01,1.122790995129063774e-01,9.174397828850489045e-03,1.172854036189221322e-01,1.055060999812107263e-02,7.981367344474227243e-01,4.048552426855996783e-02,3.180171759368665141e-01
9.991205909719495445e-03,3.019927966388940427e-02,2.237622063949771700e+00,1.898718711189970876e-01,2.854311253472314319e-02,2.547495065647257251e-01,1.322126687478481465e-02,2.270849134931440805e-01,1.652553525614746943e-01,2.566414889359157625e-01
4.895832471602674235e-02,1.927417058372519476e-01,1.834482433655340694e+00,2.187195438416646431e-01,2.664739879027755443e-02,2.980033130819988996e-01,3.286818349895113262e-02,7.099796571864958050e-02,1.041606061617354577e-02,2.318954549868275372e-01
1.065275798542256319e-01,2.674348553027740358e-03,9.692319315881945396e-01,2.248663538944966067e-01,5.690637732218888079e-02,6.274204718548789805e-02,3.788705283982092553e-02,1.228371298216404021e+08,9.039654926840341720e-03,1.771532033699371456e-01
8.196522952944948134e-03,1.125905840900231158e+00,2.131470682466474198e+00,1.916698587955315350e-02,5.961130951879278772e-02,1.411696584015061651e-01,5.084556956423946089e-02,7.519817081655255642e-02,2.773837437958806551e-02,1.321504594013221123e-01
3.901057308366835848e-03,1.372702046321901820e-02,8.143467366321639478e-01,6.605914186465551563e-02,1.680553027879149591e-02,3.779689637207300779e-01,3.412228250146556036e-02,4.260130035033156681e-01,5.827113221983146185e-02,1.463943609782055767e-02
3.095502100101587412e-02,3.376565651386157635e-02,1.468086200906661143e-01,1.818801193180271183e-02,1.102207566199614464e-01,5.385258775911371254e-01,6.196187001891147531e-03,5.999707308293087404e-01,8.069588496521120161e-03,8.441254400014997286e-03
3.456618597787629570e-03,7.929356506646950686e-01,2.401694063403792878e+00,2.327013505919470898e-02,8.661869588517832896e-02,2.603512223787089575e+00,5.382032847325892572e-02,7.692907640515558865e-02,4.258782643499559040e-02,6.055570899685819991e-02
3.355782260361039188e-02,8.173402947538516150e-03,2.663488192189280568e-01,7.509197727172482739e-02,2.917952540879822573e-02,3.593737385621054714e-01,4.417333091583233794e-04,4.145985075439215451e+07,2.815718667574201254e-03,4.788292402522242516e-03
1.199267159351112035e-02,1.028593450010092392e-01,1.295748044190041248e-01,6.624585144998462564e-03,3.278192915575580541e-02,3.169004310317590223e-01,7.703839158806864013e-03,2.028836547140832614e-01,5.091029441840438756e-03,2.559254906166815585e-02
6.853207226591963297e-02,2.216134540504372252e-01,4.402817177383545832e+00,3.596071344025526528e-01,5.880374012628283853e-02,3.411126370738824520e-01,7.990217631211246618e-02,1.623952076387384924e-01,1.964485597116233107e-01,2.641003886651554014e-02
2.227361753204754394e-03,4.346442957775126237e-01,1.572476167896049923e-02,7.448539310963366022e-02,1.274655764116753853e-01,9.023530511268273102e+00,2.327098418692385984e-02,1.681749038075406253e+08,8.147178968453806791e-02,4.453189396714846149e-02
7.769364078538418261e-02,5.219084497877649609e-01,9.940622067465728406e+00,2.772602977248895054e-02,2.843175260217002398e-01,3.894957132178205050e-01,1.640479749968876411e-01,2.646927573863797623e-01,3.192937107571259259e-01,3.941399789659829622e-01
5.253498066759116486e-02,2.096365239997236701e-02,1.038819790362934675e-01,7.537154419046260267e-02,8.248497135936031996e-03,4.262710483429086872e-01,1.219348019429211845e-02,2.097064858768129536e+00,2.708696917740195942e-01,1.498452879638345614e-01
2.652430176178621930e-03,1.322565495090061161e-02,3.714400044723263627e-02,6.333997911568151062e-02,3.749978528676448097e-02,1.163612029803839931e-01,4.966140963236637985e-03,7.536855860393594205e+07,1.974840385365489101e-02,5.797654686961174753e-02
2.037491164019461422e-03,5.511875095568263133e-02,3.064798304991641409e+00,7.491051244849564195e-02,1.369471494668380099e-02,1.530908448570618696e-01,3.942622836477299546e-03,3.356036354609031602e-01,8.408306189803678790e-03,2.001102796787011459e-02
1.016780236086550380e-03,8.720018533022804164e-01,2.386708936950042048e+00,4.925667766391263191e-02,1.373874887453764917e-02,3.876382217150289855e-02,2.132157836377997218e-02,5.822137123170543355e-02,4.868961657432759743e-02,1.486657792096416908e-01
4.226728281753430044e-02,1.583090752201229412e-01,2.356824368592389529e-01,1.409307989774503389e-01,5.179603560253340927e-02,7.493534442423470388e-02,2.822701867542126014e-02,1.651131135544686990e-01,1.284227539440972177e-01,8.123234849356601728e-02
2.616365067529985346e-03,1.114961382252724689e-02,1.864834594225188713e+00,7.798962588427661713e-02,6.875976491896884646e-02,1.241967475390962604e-02,1.648067392964992217e-01,1.898761159706077725e+07,3.903602506279769957e-02,1.759852341230987716e-01
2.764395510636025177e-02,2.051559399688156898e-02,4.235847836657709919e+00,2.350194746704792614e-01,4.813954233386240344e-02,2.696096198281249801e-01,1.798283865832966399e-01,7.386467703660993811e-01,4.401455073493881071e-02,3.105268483045167116e-01
9.562458180369060035e-02,1.426512958099097061e-01,3.335097107602117195e+00,4.079213649741567083e-01,1.557481057390525114e-01,2.270639339315983218e-01,2.046272394398036543e-01,3.978232183603292449e-01,7.158228998334188742e-03,2.366049780567227034e-01
3.608472374830795637e-02,1.007873921229132941e-01,2.212813456892302466e-01,1.296819263455721016e-01,6.933280053930458708e-02,3.055533926970008252e-01,6.326704255290398204e-02,2.572752148708278064e+00,1.114352534065823769e-01,6.566527016658227356e-02
1.477257546962249500e-02,4.416872085111935714e-02,1.074346025813818661e+00,4.949453216685258811e-02,8.555551570869134037e-02,4.447894264720421709e-01,1.000088516826758978e-01,9.469599552533447742e+06,9.012049736898573252e-04,9.597345511676495800e-02
1.232361580388354784e-02,3.274606571407290279e-02,1.912121623842151681e-03,3.193146501133650728e-02,1.578703659140793733e-02,1.435282882062137444e-01,8.898251658415947882e-03,3.500053459472396970e+07,1.405914202128278646e-02,8.037759396347174401e-02
2.647924123897537133e-02,1.202732951512333615e-01,2.559036174475974867e+00,1.737980497784825107e-01,3.092621237607534601e-02,1.084782733273647604e-01,3.191259931232165448e-02,3.359116818787759584e-01,5.496798077288272966e-02,1.278968637555601973e-01
5.235706351589226176e-02,8.238511934490819200e-02,1.365057581661277032e-02,1.503903245123404050e-02,9.134222263121434537e-02,3.424646562434947861e-02,1.808359987177658897e-03,6.778289276891119778e+07,5.768154342289579656e-02,5.574048507642713479e-02
1.927134594005769364e-02,2.248818158210597606e-01,3.400513845189334194e+00,2.642115924232315005e-01,1.694452741790132902e-02,1.303466497245865663e-01,5.801929225885051923e-03,5.841288338257858564e-02,8.690435356242488807e-02,1.287551949397959614e-03
5.580676460578540277e-02,1.402670452616552876e-01,6.931125708162231724e+00,6.783790412789256208e-02,1.146133195921445053e-01,1.118314777224954926e-01,1.335089287158702787e-02,3.476560152734639586e-01,1.826384734548590905e-01,1.916220908012269408e-01
2.336404203527438217e-02,2.042756747904878045e-01,2.208822499894420144e+00,7.164723865495616073e-02,1.601411029967997612e-01,9.763141220131790199e-01,5.701031588190914878e-02,1.439302493759743869e+08,5.827224657798856650e-02,7.808327354502307173e-03
2.734928068675390039e-02,5.531627820896415498e-02,6.460748043100086879e-02,7.038460552172660922e-02,4.431260198689862539e-02,7.676201455498800341e-02,2.425960506436868058e-02,2.668341138527453691e+07,4.544578892159850843e-03,1.660772865829185374e-02
5.822917992565783407e-03,2.875146549258827521e-03,3.581170564045780491e+00,3.170583523953893756e-01,4.030191912153601591e-02,1.111744855391467307e-01,4.389088685191527145e-02,5.531350515157394856e+07,1.203847358402297951e-01,2.569279253261406906e-03
4.893211048305639438e-02,1.020632721465583939e-02,3.708245245333293383e+01,2.075241099340422446e-01,9.948235031260575789e-02,3.201778309755038410e-01,9.117460783204718588e-02,4.030167015965105959e-01,2.049626691852708127e-01,9.991297272170045207e-02
1.584170915649640160e-02,1.433606463264459896e-01,6.166367574397021656e+00,1.283896393439815098e-01,6.124627910260144192e-02,1.083712061885574451e-01,9.841462294949175627e-02,2.912158774636677653e+07,4.214878393823414879e-03,4.113132463585268406e-01
2.522938416480546148e-02,8.930754872915724896e-02,2.271569012745733862e-01,2.339573547816257981e-01,1.617255838458688932e-03,1.392735377844185607e-01,4.725377114072556312e-03,9.167945959660241008e+07,3.402158562698885669e-02,1.226998751264411422e-02
